group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
c,0,-6.246,-4.973,-8.37,-3.396,-7.89,-5.797,-8.66,-4.504,-8.46,1.295,-4.36,-0.7017,-3.748,1.785,-2.436,-2.533,-5.582,0.11584,1.145,6.37,0.5156,3.283,-0.06165,4.566,0.296,5.555,1.708,2.953,2.385,2.46,-0.688,-4.195,-8.37,-3.396,-9.25,-2.709,-2.436,1.785,-9.27,0.11584,-5.582,3.705,-0.7812,-4.176,-6.727,5.555,1.708,-8.66,-0.06165,4.566,1.644,6.02,-0.2969,1.057,1.055,2.271,-2.533,2.379,-0.3022,3.832,-0.84,0.296,-6.395,-1.512
c,0,11.28,10.7,9.516,8.68,6.5,5.91,5.668,3.393,2.463,3.555,0.547,2.371,-0.05225,3.895,1.693,0.3357,-0.6084,2.781,1.082,7.62,0.12335,3.125,1.756,4.434,2.041,6.277,3.441,10.33,7.86,9.36,7.574,12.875,9.516,8.68,3.215,4.426,1.693,3.895,7.57,2.781,-0.6084,2.504,-0.2546,4.99,2.889,6.277,3.441,5.668,1.756,4.434,6.83,9.14,-2.113,2.37,8.234,13.97,0.3357,9.7,11.18,8.78,3.41,2.041,11.12,6.22
c,0,9.4,11.61,7.062,11.52,9.06,11.76,11.305,11.55,6.48,9.3,3.299,6.74,3.145,9.26,3.295,2.68,2.291,7.887,1.429,9.1,-0.486,3.938,-0.05377,8.63,4.23,6.77,2.398,1.111,-1.529,1.849,-0.05634,11.4,7.062,11.52,6.477,10.78,3.295,9.26,7.49,7.887,2.291,9.59,1.849,11.13,8.9,6.77,2.398,11.305,-0.05377,8.63,-1.741,4.695,0.98,3.912,1.866,4.934,2.68,0.116,1.534,1.182,-4.676,4.23,9.125,5.81
c,0,12.73,17.36,8.5,19.77,13.31,14.25,13.414,15.0,7.664,12.125,3.277,7.58,3.89,15.625,2.707,4.6,3.838,9.05,1.073,6.223,-2.803,-1.048,-1.711,3.139,-5.973,8.41,2.068,-0.9937,-0.6924,2.482,0.9917,12.78,8.5,19.77,6.316,17.34,2.707,15.625,14.05,9.05,3.838,6.008,1.495,14.086,9.99,8.41,2.068,13.414,-1.711,3.139,1.075,3.95,-0.328,1.417,3.541,3.654,4.6,-1.331,-0.01595,-4.32,-8.125,-5.973,12.45,9.086
c,0,-3.842,-3.984,-4.02,-3.838,-4.68,-3.785,-3.994,-3.39,-5.22,-4.59,-3.58,0.3394,-2.895,-4.816,-3.896,-0.1412,-5.414,-2.836,-4.355,-3.807,-2.328,-1.681,-4.188,-3.402,-1.209,-1.165,-3.715,2.04,-1.104,2.873,0.595,0.8394,-4.02,-3.838,-5.887,-5.56,-3.896,-4.816,-3.74,-2.836,-5.414,-3.992,-4.836,-2.139,-3.428,-1.165,-3.715,-3.994,-4.188,-3.402,-2.229,-0.2686,-3.162,-0.8804,2.877,5.41,-0.1412,1.382,1.264,-2.129,0.8906,-1.209,-3.828,-1.789
c,0,-5.855,-5.887,-6.086,-3.99,-4.727,-3.975,-5.605,-4.004,-4.445,-2.518,-4.242,-0.927,-2.215,-2.34,-4.176,-0.981,-3.559,-1.97,-2.729,-3.318,-0.693,-0.827,-3.062,-2.727,3.822,-3.086,-3.428,-6.62,-5.76,-5.484,-7.137,-6.35,-6.086,-3.99,-5.645,-3.346,-4.176,-2.34,-8.04,-1.97,-3.559,-1.243,-2.742,-3.502,-4.24,-3.086,-3.428,-5.605,-3.062,-2.727,-3.066,-4.605,-0.6763,0.1862,-4.66,-3.445,-0.981,-6.957,-5.37,-2.547,-4.58,3.822,-6.176,-9.76
c,0,4.67,3.602,3.783,1.387,5.523,3.691,4.04,1.668,2.84,0.372,-0.2888,1.549,1.3545,-1.5,0.1927,1.273,0.5474,0.9536,2.39,3.703,1.656,1.67,2.441,1.932,0.5713,3.613,3.04,5.08,3.527,4.305,5.582,3.887,3.783,1.387,1.534,2.822,0.1927,-1.5,2.799,0.9536,0.5474,-0.3604,-0.8076,4.062,3.777,3.613,3.04,4.04,2.441,1.932,6.152,5.703,1.053,1.101,5.56,9.2,1.273,4.934,5.637,4.707,7.027,0.5713,4.156,1.0
c,0,-5.13,-6.89,-8.336,-7.918,-10.23,-9.23,-4.35,-10.664,-8.27,-11.61,-8.21,-8.18,-7.164,-8.4,-8.9,-7.367,-5.72,-9.0,-8.33,-10.17,-8.445,-9.05,-10.664,-8.55,-11.71,-5.16,-7.777,-6.523,-6.574,-5.78,-6.035,-2.486,-8.336,-7.918,-9.57,-15.41,-8.9,-8.4,-9.17,-9.0,-5.72,-9.19,-7.1,-10.19,-7.438,-5.16,-7.777,-4.35,-10.664,-8.55,-8.47,-6.52,-7.297,-7.598,-7.215,-19.33,-7.367,-7.52,-4.855,-13.42,-17.4,-11.71,-5.324,2.219
c,0,8.89,8.04,6.91,7.84,9.12,7.957,7.43,5.152,7.586,3.58,4.69,0.9785,2.031,2.742,3.426,0.595,3.68,1.457,3.031,5.688,2.697,3.307,3.314,4.484,1.827,4.887,2.732,5.562,5.426,6.76,6.918,5.695,6.91,7.84,8.76,7.082,3.426,2.742,12.33,1.457,3.68,3.014,2.615,6.062,7.055,4.887,2.732,7.43,3.314,4.484,5.027,4.785,1.477,0.7524,4.156,2.799,0.595,5.215,6.344,5.152,3.652,1.827,8.516,2.043
c,0,-0.198,1.797,-3.205,0.1338,-2.264,-0.2312,-2.871,-0.95,-3.436,-1.544,-3.229,-2.018,-2.736,-2.0,-2.955,-2.322,-3.25,-0.6455,1.104,1.189,1.494,1.903,0.5713,2.365,4.96,1.691,1.502,4.133,1.27,2.113,0.648,3.213,-3.205,0.1338,-5.047,-0.2186,-2.955,-2.0,2.959,-0.6455,-3.25,-0.02744,-1.377,-1.972,-2.996,1.691,1.502,-2.871,0.5713,2.365,2.68,3.604,-0.966,-0.0693,2.19,4.324,-2.322,3.385,2.068,2.428,-1.327,4.96,0.0751,-0.3994
c,0,-6.723,-8.48,-7.57,-8.914,-3.525,-4.223,-4.473,-2.531,-1.887,-4.617,-2.69,-0.2764,1.49,-5.938,-4.72,2.53,0.03885,-1.941,-4.062,-7.453,-4.727,-5.11,-3.457,-6.336,-4.6,-7.49,-4.168,-11.04,-7.2,-11.945,-6.945,-14.22,-7.57,-8.914,-4.973,-6.418,-4.72,-5.938,-4.656,-1.941,0.03885,-4.86,-2.88,-1.327,0.691,-7.49,-4.168,-4.473,-3.457,-6.336,-6.734,-9.734,-0.3706,-1.249,-6.945,-11.58,2.53,-10.66,-8.74,-11.17,-16.11,-4.6,-6.375,-7.977
c,0,5.42,8.38,6.7,8.64,3.045,4.742,2.373,2.262,0.919,0.4658,0.7446,0.9795,0.8774,0.4993,2.938,1.361,-0.4146,-0.714,1.84,-3.033,-1.95,-3.324,-0.10675,-4.1,-4.508,-2.348,6.07,-2.383,1.071,-2.057,2.426,16.27,6.7,8.64,1.385,3.416,2.938,0.4993,2.701,-0.714,-0.4146,-4.027,0.8784,2.63,1.8545,-2.348,6.07,2.373,-0.10675,-4.1,3.37,-2.197,-0.656,-1.104,4.004,-1.052,1.361,-1.985,0.1375,-2.996,-0.6826,-4.508,5.38,7.996
c,0,8.414,6.6,8.42,4.81,-0.3833,-0.742,-0.2996,-4.074,-3.373,-0.508,-0.7734,-3.068,-2.908,0.8013,1.783,-2.178,-2.8,-1.747,0.8413,-0.2444,0.83,2.049,0.7227,0.1037,1.622,2.535,1.952,0.3306,-1.554,-0.12006,-3.006,17.39,8.42,4.81,-0.411,-1.033,1.783,0.8013,6.785,-1.747,-2.8,-0.23,0.05746,-4.77,-4.465,2.535,1.952,-0.2996,0.7227,0.1037,1.826,1.415,-1.646,-1.308,1.792,-0.9414,-2.178,0.3481,0.889,3.38,-3.998,1.622,8.4,6.633
c,0,0.6904,-0.4248,0.5366,-1.135,2.035,2.877,1.501,2.908,3.893,0.962,2.21,2.252,2.555,-1.144,1.594,2.736,1.411,1.324,-2.486,-4.062,-2.924,-3.223,-3.744,-4.043,-3.43,-3.383,-1.543,-9.74,-8.83,-6.734,-9.03,0.9795,0.5366,-1.135,3.262,0.1737,1.594,-1.144,-3.723,1.324,1.411,-0.4963,-0.3245,3.252,3.697,-3.383,-1.543,1.501,-3.744,-4.043,-5.734,-5.582,-0.7603,-0.639,-6.277,-11.17,2.736,-9.85,-8.164,-7.957,-3.734,-3.43,0.692,-3.371
c,0,4.848,6.84,4.77,9.1,4.03,6.59,5.465,7.184,4.4,5.54,3.63,3.143,1.227,5.527,3.395,0.98,1.988,4.23,2.049,3.59,0.2864,0.936,0.469,3.523,0.758,3.994,1.794,-1.359,-0.9346,-2.098,-0.935,10.836,4.77,9.1,5.26,8.34,3.395,5.527,4.043,4.23,1.988,5.047,1.672,4.105,3.328,3.994,1.794,5.465,0.469,3.523,-0.291,2.152,-1.098,2.504,0.943,1.196,0.98,-2.096,-4.355,-1.12,-4.547,0.758,4.992,5.535
c,0,0.1785,4.11,-0.8857,5.453,0.0446,2.479,0.222,4.043,0.164,1.727,-1.836,1.165,0.1984,1.781,-2.201,1.194,-2.309,1.867,-3.432,-0.1316,-1.906,-1.099,-1.4795,-0.4883,-1.93,-1.044,-4.35,-1.328,-0.778,-2.607,-3.848,7.49,-0.8857,5.453,-0.402,3.352,-2.201,1.781,-0.2783,1.867,-2.309,-0.2788,-3.812,3.113,0.1553,-1.044,-4.35,0.222,-1.4795,-0.4883,-1.743,-1.623,-2.357,1.083,-4.676,-0.693,1.194,-1.446,-2.674,0.6777,-4.99,-1.93,0.187,-0.2385
c,0,3.361,1.995,2.992,0.724,2.709,-0.529,0.2869,-2.867,0.5195,-4.64,-0.1252,-4.21,-1.25,-3.902,-0.461,-2.867,-0.98,-4.473,1.784,-0.1757,2.27,-0.3708,1.655,-0.841,-2.299,-1.16,0.573,2.744,5.64,3.504,3.195,6.145,2.992,0.724,0.778,-3.492,-0.461,-3.902,0.4055,-4.473,-0.98,-3.809,-0.915,-2.73,-0.961,-1.16,0.573,0.2869,1.655,-0.841,5.754,1.997,-0.8867,-2.355,6.707,2.207,-2.867,2.664,1.066,3.115,6.51,-2.299,2.717,-2.54
c,0,3.04,3.828,1.612,1.357,0.909,2.104,0.762,0.983,-1.219,-0.281,1.253,-0.1562,-1.452,-1.466,3.297,-1.939,-1.464,0.128,6.066,1.14,2.547,1.379,4.023,0.818,0.517,4.7,7.027,7.496,9.086,12.52,13.86,9.24,1.612,1.357,-0.426,0.517,3.297,-1.466,2.443,0.128,-1.464,0.528,3.63,-0.7915,-0.5767,4.7,7.027,0.762,4.023,0.818,8.72,6.58,1.081,-0.03625,12.766,11.77,-1.939,7.28,14.12,3.994,6.26,0.517,2.742,8.93
c,0,1.926,0.3687,1.333,-1.788,5.617,1.596,3.977,0.3044,3.457,-4.957,-3.43,0.7427,1.854,-3.281,-4.85,3.54,-0.4673,-2.34,-0.903,-1.89,-0.93,-2.389,-0.264,-1.888,1.451,-3.02,-0.452,0.7334,2.791,-2.834,2.098,-9.19,1.333,-1.788,0.6924,0.2642,-4.85,-3.281,6.832,-2.34,-0.4673,-4.168,-3.299,2.453,4.51,-3.02,-0.452,3.977,-0.264,-1.888,3.037,-1.21,-0.797,-0.1941,1.417,-0.1225,3.54,0.6445,-2.639,-1.171,2.574,1.451,1.6,-6.812
c,0,3.9,3.064,2.266,2.768,2.205,1.352,3.193,0.5396,0.4202,2.18,2.797,-0.2463,-0.5347,1.867,5.39,0.3027,0.689,0.5654,4.92,3.035,2.604,0.0754,2.842,0.1199,1.1875,2.303,7.438,1.943,7.812,4.004,13.336,2.527,2.266,2.768,2.678,1.62,5.39,1.867,1.642,0.5654,0.689,3.02,3.701,1.405,1.144,2.303,7.438,3.193,2.842,0.1199,8.445,3.314,1.288,-0.3333,9.734,-14.76,0.3027,3.902,4.895,1.356,17.12,1.1875,4.23,6.875
c,0,1.418,4.37,-1.252,4.656,2.354,3.656,3.055,3.951,1.724,3.756,-0.3083,1.086,-0.3008,4.65,-2.76,-1.387,0.527,1.881,-0.8696,4.645,0.365,1.383,-0.2683,2.5,0.365,4.586,-3.115,3.797,1.444,0.7754,-2.123,1.223,-1.252,4.656,0.283,6.047,-2.76,4.65,2.895,1.881,0.527,3.766,-1.26,2.486,1.028,4.586,-3.115,3.055,-0.2683,2.5,1.621,6.438,0.427,0.667,-0.2905,10.34,-1.387,3.662,-0.8345,4.12,6.23,0.365,0.962,-5.652
c,0,8.75,13.78,5.355,14.46,10.02,14.64,13.28,15.45,5.07,11.195,0.1309,6.89,3.205,11.78,-2.564,5.33,2.322,8.336,-1.697,8.67,-1.476,2.809,-2.314,7.695,-1.464,9.445,-3.828,3.045,-4.03,0.4292,-4.81,15.71,5.355,14.46,2.107,15.3,-2.564,11.78,11.92,8.336,2.322,10.445,-1.451,13.25,7.953,9.445,-3.828,13.28,-2.314,7.695,-4.38,9.32,-0.2104,2.365,-3.926,6.99,5.33,2.748,-1.399,1.261,-8.195,-1.464,8.43,-7.234
c,0,-1.24,-2.23,-0.2462,-2.135,-0.1154,0.316,-0.292,1.108,2.332,-0.894,-1.147,1.302,1.223,-3.484,-2.473,0.9062,1.436,1.652,-1.049,-1.884,0.363,-0.1469,0.836,-0.2118,-2.598,-3.885,-3.074,-1.187,-0.2854,-2.328,-3.443,-5.875,-0.2462,-2.135,1.141,0.0373,-2.473,-3.484,-2.295,1.652,1.436,-1.351,-2.021,0.637,0.475,-3.885,-3.074,-0.292,0.836,-0.2118,-0.5044,-2.512,0.8066,0.323,2.719,-3.443,0.9062,-0.861,-1.954,0.52,7.664,-2.598,-0.828,-5.066
c,0,-9.97,-8.836,-9.484,-5.97,-7.87,-6.977,-8.92,-4.53,-5.59,-1.785,-2.357,-1.775,-2.08,-0.1421,-0.979,-3.375,-2.414,-2.133,0.511,0.8374,0.243,-0.1924,0.04254,-0.2295,2.42,1.163,0.5537,-0.751,1.867,1.128,3.652,-14.49,-9.484,-5.97,-5.324,-4.06,-0.979,-0.1421,-9.27,-2.133,-2.414,0.6396,-0.3938,-5.25,-6.15,1.163,0.5537,-8.92,0.04254,-0.2295,-0.1887,0.2825,0.1375,-0.03925,2.102,-1.502,-3.375,-0.557,2.934,0.5215,-0.06305,2.42,-9.98,-1.8955
c,0,2.762,0.9453,3.924,0.874,2.348,1.242,0.925,1.162,2.566,-1.392,2.13,-0.7783,2.195,-0.5938,1.65,0.10004,2.25,-1.799,3.83,-2.578,0.9053,0.10974,3.656,-0.419,3.234,-1.291,3.236,4.035,2.889,3.129,4.15,3.69,3.924,0.874,2.252,0.2103,1.65,-0.5938,-1.83,-1.799,2.25,-1.134,3.012,0.4739,1.778,-1.291,3.236,0.925,3.656,-0.419,3.043,0.6904,1.924,-1.743,3.047,-0.4036,0.10004,3.295,5.46,1.307,-1.897,3.234,2.441,3.217
c,0,2.645,1.985,0.6763,0.9497,1.745,0.728,1.603,-0.0761,-0.4114,-2.926,-1.962,0.6562,0.5264,-4.105,-3.42,1.62,-1.199,-1.342,-1.642,-2.754,-1.079,-0.792,-1.149,-2.33,-1.226,-2.531,-1.961,-4.996,-4.004,-2.258,-1.528,6.227,0.6763,0.9497,-1.089,-0.9214,-3.42,-4.105,2.521,-1.342,-1.199,-2.713,-2.006,1.465,1.116,-2.531,-1.961,1.603,-1.149,-2.33,-0.4033,-2.875,-0.2512,-0.799,-0.1708,-1.364,1.62,-5.38,-3.69,-3.166,3.906,-1.226,2.828,-5.504
c,0,5.348,5.652,3.2,6.297,3.244,3.547,7.805,2.709,0.3777,-1.317,-1.451,-1.427,-1.944,0.1895,-2.29,-2.064,-2.613,-2.268,-7.53,-6.24,-7.35,-5.98,-7.348,-5.37,-8.54,-6.688,-6.117,-7.316,-9.766,-8.1,-9.38,12.69,3.2,6.297,0.3042,4.49,-2.29,0.1895,3.58,-2.268,-2.613,-4.64,-5.44,2.602,2.139,-6.688,-6.117,7.805,-7.348,-5.37,-7.523,-7.52,-4.9,-5.766,-7.305,-11.1,-2.064,-8.06,-7.754,-6.594,-12.45,-8.54,5.137,10.21
c,0,-1.379,-1.066,-0.3555,-1.004,1.75,0.693,0.1814,0.564,0.3547,0.1394,-1.434,1.535,0.3406,0.249,-2.928,0.908,-1.127,0.1381,-0.8306,2.717,-0.08734,1.227,1.065,2.92,-2.623,0.541,-2.594,-1.874,-1.054,-0.4265,-1.301,-3.861,-0.3555,-1.004,-1.731,-1.382,-2.928,0.249,-4.5,0.1381,-1.127,1.772,-1.753,0.5103,1.407,0.541,-2.594,0.1814,1.065,2.92,-2.832,1.379,-0.5366,0.3757,-0.8164,-2.98,0.908,-1.719,-1.92,1.843,-0.3975,-2.623,-1.572,-3.76
c,0,2.023,0.5293,0.5303,-2.453,0.4685,-0.835,-0.7524,-1.702,-0.003647,-6.13,-5.13,1.829,1.778,-8.66,-5.582,3.912,-2.168,-1.901,-7.72,-8.74,-3.217,-4.227,-3.773,-7.535,-2.693,-10.52,-8.44,-8.945,-8.695,-11.31,-13.36,3.994,0.5303,-2.453,-3.809,-5.473,-5.582,-8.66,3.428,-1.901,-2.168,-8.66,-6.58,0.983,1.6045,-10.52,-8.44,-0.7524,-3.773,-7.535,-6.535,-10.086,-1.295,-0.4019,-8.94,-6.64,3.912,-8.97,-11.44,-6.25,-6.973,-2.693,2.105,-6.285
c,0,-14.15,-12.08,-14.62,-12.66,-9.53,-7.56,-6.77,-4.297,-7.81,-7.426,-10.34,-3.072,-4.24,-7.73,-13.27,-2.443,-7.168,-3.863,-10.03,-5.78,-6.047,-5.27,-7.65,-4.863,-6.168,-5.086,-10.04,-4.367,-5.777,-1.427,-3.637,-19.78,-14.62,-12.66,-11.836,-8.59,-13.27,-7.73,-13.54,-3.863,-7.168,-6.863,-10.586,-4.633,-6.023,-5.086,-10.04,-6.77,-7.65,-4.863,-5.957,-3.52,-4.92,-3.04,-2.547,-3.588,-2.443,-4.055,-4.2,-7.418,-6.363,-6.168,-13.83,-6.69
c,0,11.305,8.21,10.56,6.324,5.402,2.844,3.512,-0.762,3.475,-0.322,3.166,-0.7964,1.006,0.7783,3.014,-0.827,1.478,-1.568,1.333,-2.443,0.2773,-1.668,0.9644,-2.38,-1.706,-1.341,1.415,-0.8364,-0.0669,-1.083,-4.13,13.92,10.56,6.324,4.4,0.2996,3.014,0.7783,11.3,-1.568,1.478,-0.653,2.256,-0.5366,2.309,-1.341,1.415,3.512,0.9644,-2.38,-0.8955,-2.877,-0.368,-0.7534,0.1373,0.7534,-0.827,-1.581,-2.129,-1.897,1.809,-1.706,10.57,5.234
c,0,-1.835,-3.32,-1.847,-4.55,-1.084,-1.891,-2.89,-3.102,-1.041,-3.457,1.932,-1.617,0.695,-1.604,2.252,0.2795,0.4263,-4.164,4.984,-0.794,3.172,-0.145,5.023,-0.798,4.125,2.393,4.78,3.979,3.7,6.176,7.71,-2.426,-1.847,-4.55,0.3784,-4.844,2.252,-1.604,-1.919,-4.164,0.4263,-2.586,3.58,-2.404,-0.7417,2.393,4.78,-2.89,5.023,-0.798,6.83,4.527,2.154,-1.555,5.164,6.734,0.2795,3.621,4.8,0.337,2.064,4.125,-1.635,0.34
c,0,5.625,6.21,5.953,5.117,3.252,2.252,2.172,0.4294,-0.3567,-1.203,-1.13,-0.77,-0.00653,-2.096,-2.309,-0.6567,0.05087,-0.783,0.3657,1.333,2.031,-0.1096,2.338,0.539,-1.311,-0.91,-1.043,0.0551,0.9277,-1.97,-3.072,9.09,5.953,5.117,-1.078,-0.5044,-2.309,-2.096,7.824,-0.783,0.05087,-1.541,-0.6045,0.9004,0.861,-0.91,-1.043,2.172,2.338,0.539,2.17,-0.3967,0.5757,-0.8057,-0.9136,1.058,-0.6567,0.00572,-2.18,0.353,-0.3372,-1.311,5.805,-0.2218
c,0,14.945,18.69,13.445,20.62,11.12,14.66,10.56,9.98,4.34,13.34,6.918,5.555,-2.113,16.88,7.01,4.797,2.652,3.668,6.47,6.8,-1.906,2.094,1.508,-3.568,3.79,6.19,6.625,5.953,6.504,15.49,26.6,24.48,13.445,20.62,9.39,18.66,7.01,16.88,8.79,3.668,2.652,5.223,2.752,10.36,5.59,6.19,6.625,10.56,1.508,-3.568,13.586,9.4,-7.17,0.2238,18.14,-10.46,4.797,6.64,34.53,16.95,44.28,3.79,14.73,25.5
c,0,3.479,2.559,3.553,2.055,2.15,1.463,1.071,1.554,1.382,2.873,1.35,-0.02951,-0.928,3.957,0.09607,-1.512,-0.949,1.592,-0.1709,4.54,0.5034,1.741,0.4834,2.33,0.8813,3.494,-1.2705,3.559,1.702,2.287,-1.332,-0.3809,3.553,2.055,2.637,1.323,0.09607,3.957,7.074,1.592,-0.949,1.853,-0.4077,0.3652,0.3535,3.494,-1.2705,1.071,0.4834,2.33,0.5137,4.527,-1.02,1.063,1.287,6.69,-1.512,2.924,1.059,3.258,-3.87,0.8813,3.842,-3.13
c,0,4.543,6.156,1.923,7.934,5.82,5.5,5.754,5.867,2.459,4.75,-2.688,2.361,-0.525,4.586,-4.797,0.786,-1.853,2.768,-6.855,1.958,-3.27,1.871,-6.066,2.906,1.0625,1.692,-8.03,-4.125,-5.906,-5.0,-4.758,4.96,1.923,7.934,1.634,5.234,-4.797,4.586,-1.532,2.768,-1.853,2.37,-6.37,5.445,4.375,1.692,-8.03,5.754,-6.066,2.906,-6.43,-1.287,-2.72,1.21,-5.414,-3.047,0.786,-4.32,-6.54,-0.548,-3.404,1.0625,4.12,-1.299
c,0,6.977,9.625,4.938,11.95,6.426,8.26,5.902,10.38,4.42,6.914,3.506,2.676,2.094,7.996,2.393,1.735,1.199,3.535,2.81,4.87,-0.1213,1.111,1.856,3.81,-1.788,4.996,2.67,1.715,-0.947,1.381,1.129,9.72,4.938,11.95,4.184,8.98,2.393,7.996,5.285,3.535,1.199,4.51,2.342,6.29,5.004,4.996,2.67,5.902,1.856,3.81,0.9707,2.465,0.87,0.2693,-1.143,-2.363,1.735,0.868,0.1825,-0.461,-2.412,-1.788,6.527,2.418
c,0,9.766,7.516,7.7,8.17,7.14,7.93,5.6,8.09,4.582,6.914,5.348,3.334,0.3926,8.46,8.64,2.43,1.774,4.17,3.268,3.729,-1.49,-0.636,-1.356,1.034,-1.868,6.94,4.832,0.514,0.1111,3.316,0.9487,2.94,7.7,8.17,6.68,7.797,8.64,8.46,10.02,4.17,1.774,5.727,3.975,7.418,4.523,6.94,4.832,5.6,-1.356,1.034,-0.2422,4.176,-1.112,-0.346,4.574,2.102,2.43,0.0596,2.525,-2.295,-8.43,-1.868,9.29,9.34
c,0,8.2,11.914,4.59,14.85,8.56,9.21,8.12,8.086,5.707,10.39,1.349,3.773,1.837,12.414,0.4941,1.913,2.105,5.418,1.009,7.08,0.3904,2.428,0.292,4.508,-1.5625,7.387,2.182,5.06,4.215,6.258,4.906,16.8,4.59,14.85,4.29,13.914,0.4941,12.414,10.12,5.418,2.105,6.41,0.4966,7.863,6.14,7.387,2.182,8.12,0.292,4.508,4.03,5.33,-0.8354,1.619,0.1869,4.375,1.913,4.855,5.05,2.012,0.5625,-1.5625,7.62,3.943
c,0,6.645,7.38,3.91,6.37,10.664,7.703,7.668,5.39,8.22,2.145,5.832,1.765,3.58,2.793,5.746,2.287,5.53,2.025,4.773,3.734,3.299,2.66,3.168,3.594,2.188,1.985,4.918,1.037,5.81,2.25,5.918,4.652,3.91,6.37,7.812,3.82,5.746,2.793,7.965,2.025,5.53,2.258,4.61,5.027,7.035,1.985,4.918,7.668,3.168,3.594,5.285,3.56,2.428,0.9585,3.477,-4.098,2.287,0.9766,3.312,3.41,1.744,2.188,6.312,5.21
c,0,1.975,1.0,-0.2391,-0.2205,0.739,0.7676,1.78,0.2725,-3.172,-1.734,-5.33,2.867,0.02075,-3.133,-5.516,3.695,-3.953,0.6377,-7.32,-6.258,-4.188,-1.638,-6.508,-3.904,-3.521,-5.61,-10.31,-6.28,-8.266,-7.31,-7.582,2.258,-0.2391,-0.2205,-3.68,-1.909,-5.516,-3.133,-1.732,0.6377,-3.953,-3.742,-7.004,2.514,0.1927,-5.61,-10.31,1.78,-6.508,-3.904,-7.973,-5.203,-1.665,-0.6763,-8.74,-6.863,3.695,-6.87,-5.863,-4.832,-8.82,-3.521,2.225,-4.863
c,0,0.2993,1.726,0.4348,4.32,0.648,2.27,1.679,3.36,1.25,5.234,3.012,0.3218,-0.6357,5.29,4.523,-1.296,0.6,2.535,2.568,1.172,1.138,1.833,2.074,2.758,1.204,2.746,2.734,0.1525,-1.146,-1.29,-0.06805,-2.416,0.4348,4.32,2.93,3.564,4.523,5.29,-0.773,2.535,0.6,4.332,3.305,1.167,0.2554,2.746,2.734,1.679,2.074,2.758,0.4668,0.3523,0.1304,1.121,2.178,-1.962,-1.296,0.03305,-0.7764,-1.214,4.074,1.204,0.2415,0.2566
c,0,15.64,15.84,13.984,13.4,11.79,11.4,11.734,8.31,9.055,7.266,6.293,2.633,3.424,8.25,8.266,1.966,4.746,3.719,5.42,4.67,2.486,1.17,4.004,2.016,0.3232,6.082,7.418,5.758,9.12,11.07,10.99,20.7,13.984,13.4,9.67,10.68,8.266,8.25,21.16,3.719,4.746,2.754,4.785,8.01,8.3,6.082,7.418,11.734,4.004,2.016,9.75,5.387,0.8843,0.9062,13.055,11.57,1.966,5.43,10.73,3.207,13.29,0.3232,15.1,10.58
c,0,-6.22,-5.92,-4.15,-5.805,-3.467,-5.3,-6.188,-3.395,-0.688,-3.719,0.6816,-3.182,-0.2544,-5.1,-0.605,-2.027,0.3875,-3.576,4.895,-1.957,2.924,-0.2764,4.88,-1.221,1.072,-3.643,4.734,-0.1337,5.312,-0.6113,0.0816,-6.62,-4.15,-5.805,-1.097,-2.707,-0.605,-5.1,-6.996,-3.576,0.3875,-4.4,2.635,-3.834,-2.281,-3.643,4.734,-6.188,4.88,-1.221,6.523,-1.705,1.757,-0.7407,3.059,-0.3354,-2.027,0.204,-1.063,1.186,3.992,1.072,-5.95,-1.447
c,0,-5.05,-2.678,-7.785,-2.438,-3.4,-2.781,-0.355,-0.7173,-5.516,-4.35,-8.33,-2.598,-3.842,-5.754,-10.305,-4.344,-6.734,-2.314,-4.844,-1.596,-3.465,-2.166,-4.492,0.446,-3.918,-4.137,-5.2,-1.235,-0.3994,-0.269,1.266,-5.375,-7.785,-2.438,-8.41,-1.906,-10.305,-5.754,0.83,-2.314,-6.734,-4.72,-6.656,-1.755,-3.865,-4.137,-5.2,-0.355,-4.492,0.446,-1.305,-2.682,-5.453,-1.993,-2.28,-0.7354,-4.344,-1.416,-1.565,-2.72,-0.8564,-3.918,-5.207,-5.01
c,0,-3.455,-3.822,-4.07,-5.105,-4.406,-2.56,-5.76,-1.655,-3.629,-0.4556,-4.598,-0.4487,-1.828,-1.066,-4.973,-2.152,-4.363,0.4407,-4.215,-1.626,-3.09,-1.356,-2.37,0.6187,0.1927,-1.981,-5.777,-6.547,-7.004,-6.734,-7.66,1.912,-4.07,-5.105,-5.316,-2.498,-4.973,-1.066,-5.098,0.4407,-4.363,1.22,-4.58,-3.201,-4.035,-1.981,-5.777,-5.76,-2.37,0.6187,-7.42,-3.95,-2.846,-0.8027,-7.23,-5.414,-2.152,-6.473,-6.59,-5.027,-7.61,0.1927,-3.865,-5.613
