group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
a,0,10.99,9.81,9.78,8.46,6.145,3.773,5.85,1.018,2.787,0.02603,0.5396,0.5396,0.9033,0.976,1.582,1.014,1.04,-3.268,-2.395,-2.463,-1.115,-1.33,-2.096,-2.367,-1.729,-5.094,-1.838,-2.22,-4.906,-6.402,-5.465,11.61,9.78,8.46,4.29,2.889,1.582,0.976,10.44,-3.268,1.04,-1.572,-0.904,2.229,2.213,-5.094,-1.838,5.85,-2.096,-2.367,-4.94,-3.96,-0.02286,-1.009,-6.54,-6.844,1.014,-5.04,-6.996,-7.855,-3.54,-1.729,10.57,0.12085
a,0,16.34,5.277,16.72,5.684,11.26,8.65,7.527,3.377,8.1,2.324,5.27,-0.0981,3.535,10.0,30.69,0.768,4.098,2.977,-1.107,-3.17,-0.10114,-1.327,0.6123,-1.881,-0.485,20.52,-0.6304,11.47,-2.781,-7.867,-5.883,33.56,16.72,5.684,8.58,-0.56,30.69,10.0,13.47,2.977,4.098,-0.9463,2.578,2.916,9.04,20.52,-0.6304,7.527,0.6123,-1.881,-0.674,-6.855,0.05716,-1.695,-5.664,-9.97,0.768,-4.418,-9.125,1.16,-0.665,-0.485,16.05,6.793
a,0,6.8,-3.309,-0.0482,-4.914,1.039,-3.727,-3.13,10.3,1.912,-2.781,-4.18,-1.704,2.42,3.408,19.05,-2.93,-1.357,-7.086,-1.119,-2.926,-0.4485,0.9785,-3.783,-2.156,4.418,0.4094,-1.898,54.9,0.826,-1.776,-0.4922,5.664,-0.0482,-4.914,-1.777,-6.555,19.05,3.408,-0.3994,-7.086,-1.357,-4.41,-2.475,-4.36,-3.438,0.4094,-1.898,-3.13,-3.783,-2.156,-3.967,-2.828,0.5366,0.8623,-4.23,-2.928,-2.93,0.7812,-4.14,35.75,0.02055,4.418,6.5,4.445
a,0,-7.758,-2.424,-0.3135,-3.67,-1.948,0.05685,0.03372,-5.67,-1.492,-1.098,-0.6567,0.7944,-0.02777,-2.484,-1.692,0.388,0.1497,3.29,-1.73,-3.248,-0.1934,-1.257,-0.622,-2.207,-0.529,-0.6577,-5.22,-12.75,-3.977,-7.52,-7.26,-1.9,-0.3135,-3.67,-0.875,-1.268,-1.692,-2.484,-2.35,3.29,0.1497,-2.22,-1.364,0.908,1.635,-0.6577,-5.22,0.03372,-0.622,-2.207,-4.664,-5.375,0.05087,-1.336,-5.08,-5.973,0.388,-4.785,-7.234,-6.61,-1.936,-0.529,-7.27,-2.408
a,0,2.932,4.055,5.312,2.645,2.72,1.312,3.709,0.7236,2.674,0.9165,2.242,0.5186,1.794,1.301,-0.274,0.654,2.586,1.972,-0.4329,-2.451,-0.08417,-1.615,0.3247,-1.351,-0.865,-4.535,-0.3616,-10.29,-3.178,-4.43,-3.531,4.473,5.312,2.645,3.186,0.956,-0.274,1.301,5.24,1.972,2.586,-0.5303,0.2717,0.9326,0.747,-4.535,-0.3616,3.709,0.3247,-1.351,-2.3,-2.389,0.6846,-1.1875,-2.348,-4.8,0.654,-2.486,-3.865,-8.375,-1.435,-0.865,3.23,6.895
a,0,0.00934,-1.359,2.66,-1.169,-0.378,-0.9883,-1.368,-8.56,-0.3584,0.953,3.387,-0.9854,-0.976,2.709,-2.434,-0.6567,0.9937,-5.09,2.145,0.4724,0.848,0.217,1.739,0.65,0.3464,2.893,4.574,0.9263,0.822,1.435,0.641,3.371,2.66,-1.169,1.124,-1.879,-2.434,2.709,-0.8027,-5.09,0.9937,1.6,3.86,-1.897,-0.918,2.893,4.574,-1.368,1.739,0.65,1.811,1.022,0.5903,-1.547,-0.6064,0.7236,-0.6567,-0.561,1.111,-0.0635,0.1943,0.3464,-0.04752,7.066
a,0,4.57,0.4153,5.3,-0.4426,2.205,4.43,0.1519,1.868,4.21,0.5767,4.1,-0.2715,2.045,3.547,8.734,0.813,2.924,2.428,3.05,0.5044,0.9854,-0.546,2.203,-0.5293,-0.541,6.32,5.555,1.945,1.17,1.284,0.852,6.297,5.3,-0.4426,4.746,-0.659,8.734,3.547,2.66,2.428,2.924,0.5396,3.838,-0.596,1.701,6.32,5.555,0.1519,2.203,-0.5293,3.873,0.282,1.246,-0.2664,1.516,1.474,0.813,0.0853,0.4526,1.947,0.272,-0.541,4.523,11.36
a,0,5.63,4.09,4.582,2.375,3.062,0.69,3.893,-6.914,3.17,-1.036,2.43,-0.548,0.7383,-1.603,1.97,0.1156,1.733,0.3716,2.95,1.448,2.252,0.4905,2.69,1.091,0.428,1.947,3.178,-4.42,1.265,0.5776,0.091,5.945,4.582,2.375,2.893,-0.4187,1.97,-1.603,5.023,0.3716,1.733,-0.157,2.613,1.132,1.743,1.947,3.178,3.893,2.69,1.091,1.849,0.573,1.133,-0.1356,-0.5576,-0.626,0.1156,1.337,-0.1804,-1.362,2.14,0.428,5.242,2.785
a,0,13.17,8.445,10.78,4.473,8.555,7.324,6.63,9.45,5.36,-0.6978,2.824,0.4329,2.908,6.12,11.73,0.783,3.053,-6.76,0.1877,-3.78,0.537,-1.366,-0.02142,-3.326,0.9434,-0.5693,-1.369,-10.04,-2.604,-5.918,-5.875,14.83,10.78,4.473,6.082,4.227,11.73,6.12,9.12,-6.76,3.053,-1.694,1.201,2.688,4.64,-0.5693,-1.369,6.63,-0.02142,-3.326,-3.01,-4.836,0.558,-0.829,-6.67,-7.965,0.783,-1.647,-6.184,2.113,-1.121,0.9434,12.75,1.265
a,0,-13.01,-10.11,-12.32,-6.836,-9.35,-7.71,-5.605,6.816,-6.426,-1.682,-2.98,-0.4233,-1.794,-3.273,-11.32,-0.7456,-2.322,-1.982,-2.105,-1.901,-0.2467,-1.141,-0.741,-1.323,-1.224,-11.58,-3.328,-21.36,-3.021,-4.76,-4.484,-18.23,-12.32,-6.836,-6.703,-2.338,-11.32,-3.273,-11.836,-1.982,-2.322,-1.677,-1.86,-2.633,-6.113,-11.58,-3.328,-5.605,-0.741,-1.323,-3.656,-2.32,-0.3154,-0.2238,-4.15,-5.574,-0.7456,-3.768,-4.85,-7.402,-1.799,-1.224,-12.94,-9.65
a,0,1.682,5.547,8.695,6.062,1.928,4.535,3.38,-2.67,0.794,1.772,-1.685,1.048,0.9043,0.9976,0.4023,0.551,-0.6973,-0.6045,-2.46,-3.396,-0.8438,-1.538,-2.568,-2.057,-1.754,-9.35,-6.387,-5.062,-5.75,-8.875,-8.17,15.78,8.695,6.062,-0.3044,1.246,0.4023,0.9976,6.06,-0.6045,-0.6973,-0.572,-3.646,1.794,2.102,-9.35,-6.387,3.38,-2.568,-2.057,-9.24,-6.258,-0.09406,-1.224,-8.625,-8.18,0.551,-5.89,-8.27,-3.258,-2.87,-1.754,1.539,-1.471
a,0,8.97,6.168,10.1,6.043,4.48,3.496,3.459,0.4075,2.736,5.0,6.574,-0.734,-0.8965,8.266,7.805,-0.487,3.232,0.2317,4.883,2.986,1.983,1.687,4.176,2.809,1.49,5.055,7.74,-0.9087,4.2,5.24,4.82,11.56,10.1,6.043,6.918,3.215,7.805,8.266,5.54,0.2317,3.232,4.3,5.547,0.7964,1.265,5.055,7.74,3.459,4.176,2.809,6.926,4.586,1.2,-0.4946,5.81,4.934,-0.487,3.719,5.12,3.285,2.223,1.49,8.83,15.14
a,0,8.47,4.965,8.92,-0.0879,6.98,4.47,5.43,2.148,5.355,0.562,4.484,0.957,1.462,0.04437,2.99,1.666,2.635,0.589,0.0001688,-1.261,-0.1342,-0.12024,-0.1272,-0.4917,-0.613,-12.266,-0.331,-4.496,-2.541,-4.617,-4.46,4.348,8.92,-0.0879,6.76,1.287,2.99,0.04437,4.016,0.589,2.635,-0.465,1.209,3.043,4.797,-12.266,-0.331,5.43,-0.1272,-0.4917,-2.059,-2.42,0.4385,-0.732,-3.418,-4.793,1.666,-2.707,-4.97,-3.504,-1.014,-0.613,8.46,9.21
a,0,-2.008,-0.655,-0.054,0.494,-1.879,-2.031,-2.902,-1.1,-4.066,2.08,-0.8916,-0.938,-2.672,-3.053,-9.25,-1.599,-0.922,-0.2029,0.1888,3.777,1.359,2.248,1.128,3.291,1.99,-5.22,1.894,34.44,4.32,4.395,4.156,-2.389,-0.054,0.494,-1.455,0.3484,-9.25,-3.053,-2.242,-0.2029,-0.922,1.596,-0.6846,-1.113,-3.39,-5.22,1.894,-2.902,1.128,3.291,4.3,4.188,-0.288,0.02802,2.635,6.367,-1.599,5.652,4.98,7.17,3.338,1.99,-1.797,-2.303
a,0,-3.91,0.4236,4.742,2.803,0.565,3.291,4.594,-4.883,1.512,0.869,-3.652,0.5376,-2.58,-4.082,0.05286,2.164,1.362,6.902,-1.869,-2.12,-1.159,-0.7925,-1.689,-0.5933,-2.465,-3.506,-2.041,-19.55,-5.29,-5.977,-5.203,2.78,4.742,2.803,0.2369,2.87,0.05286,-4.082,0.1589,6.902,1.362,-0.05566,-2.22,2.502,0.844,-3.506,-2.041,4.594,-1.689,-0.5933,-2.016,-0.4966,-0.1653,-1.338,-5.88,-4.152,2.164,-3.22,-4.59,-17.4,-2.875,-2.465,-3.615,1.334
a,0,4.754,2.998,4.754,3.232,2.549,1.84,3.17,-3.34,2.041,-0.2778,3.46,-0.0604,1.132,-3.535,-0.08636,0.796,1.92,-4.312,1.607,-4.2,-0.161,-1.237,0.7046,-3.107,-1.462,-6.87,4.54,-3.373,0.37,-0.3992,0.447,-4.55,4.754,3.232,3.42,1.531,-0.08636,-3.535,2.89,-4.312,1.92,-3.678,0.3513,-0.1499,1.113,-6.87,4.54,3.17,0.7046,-3.107,-0.58,-1.965,0.01706,-0.886,-1.706,-1.832,0.796,-0.3179,0.1039,-6.04,-0.599,-1.462,4.215,6.227
a,0,28.22,0.8003,-6.414,-6.07,3.912,-4.074,-6.105,-13.52,-5.277,-8.89,-0.02994,1.382,1.754,-15.53,3.617,-1.306,0.4111,-48.4,-8.7,2.305,3.79,5.984,2.676,5.688,7.617,-36.38,-3.984,10.11,1.411,-9.67,-9.195,4.656,-6.414,-6.07,-2.234,-6.383,3.617,-15.53,4.33,-48.4,0.4111,4.246,-1.15,-0.3018,-39.5,-36.38,-3.984,-6.105,2.676,5.688,-14.9,2.057,0.506,3.928,-6.914,-10.18,-1.306,2.643,-11.99,12.55,4.9,7.617,27.67,-3.197
a,0,-1.748,-2.959,-1.926,-5.05,-0.304,-0.754,-0.3748,-9.25,-0.8555,-5.746,-2.24,-0.3115,0.5654,-9.5,-5.734,0.4001,-1.339,1.417,-3.299,-5.47,-1.561,-1.569,-2.672,-3.389,-0.6587,-4.29,-4.645,-1.386,-3.61,-5.336,-5.28,-7.26,-1.926,-5.05,-1.772,-4.73,-5.734,-9.5,-3.742,1.417,-1.339,-5.28,-2.541,-0.003052,0.6265,-4.29,-4.645,-0.3748,-2.672,-3.389,-4.28,-5.152,-1.012,-1.678,-6.203,-5.83,0.4001,-2.832,-5.94,-6.484,-2.375,-0.6587,-1.971,-3.078
a,0,-3.15,-6.15,-4.188,-4.305,-3.428,-5.81,-5.12,-1.3125,-2.338,-1.77,-2.32,-1.218,-0.8857,0.3135,-1.2,-0.8604,-1.45,-1.727,-1.198,-0.10443,-0.8096,-1.531,-1.787,-2.32,-0.1724,-0.635,-4.016,-6.53,-3.428,-4.316,-4.312,-8.24,-4.188,-4.305,-2.719,-3.46,-1.2,0.3135,-4.81,-1.727,-1.45,-2.045,-1.905,-3.559,-2.771,-0.635,-4.016,-5.12,-1.787,-2.32,-2.283,-3.295,-0.3147,-0.2043,-3.215,-1.309,-0.8604,-3.904,-4.062,-1.654,-1.608,-0.1724,-3.059,-6.88
a,0,18.67,0.667,2.557,-1.337,7.723,0.4866,1.098,-7.996,3.82,-3.338,0.911,-0.6724,2.277,-8.15,10.75,1.274,1.153,3.564,-0.9277,-2.578,-1.015,-1.267,-0.7764,-1.87,0.9736,12.32,-1.651,43.28,-2.61,-5.746,-6.48,5.84,2.557,-1.337,4.03,-2.32,10.75,-8.15,2.0,3.564,1.153,-2.809,1.25,0.7656,-3.688,12.32,-1.651,1.098,-0.7764,-1.87,-2.996,-3.63,1.335,-0.4023,-4.64,-2.01,1.274,-3.137,-6.27,18.0,-2.037,0.9736,18.36,4.01
a,0,2.865,-1.806,3.104,-2.416,-0.7393,-0.539,0.04382,12.77,-1.677,-3.027,-1.596,-1.88,0.213,-5.54,-9.12,-0.4614,-0.31,-0.5186,-3.383,-1.461,-0.758,-0.663,-0.523,-0.3274,-0.79,-3.465,-3.693,-2.893,-2.412,-0.937,-4.2,-0.9414,3.104,-2.416,0.4385,-4.598,-9.12,-5.54,0.62,-0.5186,-0.31,-2.2,-2.42,-1.006,-1.605,-3.465,-3.693,0.04382,-0.523,-0.3274,-2.596,-1.892,0.1449,-1.682,-4.09,-1.283,-0.4614,-0.7134,-1.638,-7.75,-0.4878,-0.79,3.176,3.248
a,0,2.56,2.246,8.945,0.1241,6.992,7.844,6.24,8.73,5.363,3.74,3.121,1.077,2.129,4.156,11.164,1.095,2.105,-0.5913,0.1295,-0.1753,0.595,-0.4807,0.3862,-1.109,0.7676,-6.848,-0.6206,6.375,-2.828,-6.215,-6.004,29.44,8.945,0.1241,4.793,1.868,11.164,4.156,7.176,-0.5913,2.105,1.577,1.252,4.066,6.65,-6.848,-0.6206,6.24,0.3862,-1.109,-3.523,-4.18,0.6567,0.237,-3.023,-5.027,1.095,-3.244,-6.492,1.487,-0.02109,0.7676,2.385,5.36
a,0,-16.7,9.87,8.76,4.953,-3.305,6.68,4.145,8.22,1.034,7.062,5.254,0.631,-0.599,12.6,-10.84,0.0024,2.396,2.95,6.617,5.44,0.814,1.403,2.514,2.176,1.284,14.31,0.05746,-17.84,-0.7026,-0.454,-0.2534,8.016,8.76,4.953,3.52,0.5234,-10.84,12.6,-4.28,2.95,2.396,4.258,3.19,2.127,9.96,14.31,0.05746,4.145,2.514,2.176,0.857,1.419,1.356,0.936,2.936,0.2048,0.0024,7.06e-05,0.384,-9.77,1.115,1.284,-16.58,7.97
a,0,7.426,0.15,1.315,-0.06256,1.007,-1.386,-1.93,2.291,-0.0813,-2.48,1.51,-2.227,-0.269,-0.309,3.908,-0.968,0.3384,-4.438,3.303,0.02182,-0.2208,-0.2283,-0.3547,-1.479,-0.89,4.21,2.59,5.445,-1.772,1.076,-0.1398,-1.988,1.315,-0.06256,1.013,-1.708,3.908,-0.309,0.496,-4.438,0.3384,-0.9277,1.866,-3.871,-0.69,4.21,2.59,-1.93,-0.3547,-1.479,0.7153,-0.694,0.7793,-0.8423,1.835,2.887,-0.968,-1.526,-0.237,4.188,-0.633,-0.89,7.227,1.253
a,0,-2.629,-0.3052,1.265,-2.676,1.716,1.004,2.355,-5.89,0.521,-4.086,-3.363,-0.4292,1.021,-6.523,-6.17,1.313,-0.813,-1.667,-6.24,-3.57,-1.982,-2.229,-3.242,-3.29,-1.365,-7.895,-8.1,-10.59,-5.406,-7.668,-7.465,-2.37,1.265,-2.676,-0.3623,-4.086,-6.17,-6.523,-0.01265,-1.667,-0.813,-3.715,-3.984,0.8257,1.632,-7.895,-8.1,2.355,-3.242,-3.29,-6.863,-6.125,-0.6685,-1.14,-8.625,-7.09,1.313,-4.918,-7.387,-7.066,-2.781,-1.365,-2.357,-4.395
a,0,8.69,3.69,4.688,2.107,4.652,2.8,2.629,6.793,2.527,-0.10114,2.033,0.533,2.428,1.806,1.627,0.903,2.127,-0.7236,0.072,-0.2117,0.3818,0.181,0.393,-0.358,0.751,-1.592,1.366,-2.113,-1.405,-2.635,-2.064,5.168,4.688,2.107,3.18,0.9814,1.627,1.806,4.164,-0.7236,2.127,0.7793,0.94,1.244,4.203,-1.592,1.366,2.629,0.393,-0.358,0.383,-2.111,0.3027,-0.2428,-2.7,-2.07,0.903,-1.986,-1.92,-1.238,-0.1722,0.751,8.38,-0.2333
a,0,11.77,9.12,13.45,9.37,5.355,4.37,5.652,-4.594,2.348,2.764,2.54,0.00831,0.286,4.797,0.3108,-0.4316,1.904,1.909,1.105,3.748,1.18,1.035,1.461,1.206,1.42,1.878,2.297,-12.77,1.584,2.225,1.6,16.61,13.45,9.37,4.26,4.367,0.3108,4.797,10.164,1.909,1.904,2.625,2.363,1.683,2.334,1.878,2.297,5.652,1.461,1.206,0.02744,2.203,0.657,1.05,0.7944,2.826,-0.4316,2.293,2.295,1.594,1.336,1.42,12.195,5.027
a,0,-6.22,-3.166,0.0848,-1.557,-4.145,-3.691,-1.341,-3.0,-0.883,0.3994,2.11,-1.051,-0.6953,-0.6885,-4.87,-0.4526,0.84,-1.683,1.219,-3.04,1.423,0.4229,1.986,-0.1304,0.326,-1.452,1.556,-11.445,2.082,-0.805,0.819,-5.727,0.0848,-1.557,0.9336,-0.935,-4.87,-0.6885,-2.34,-1.683,0.84,-0.1635,1.685,-1.679,-4.246,-1.452,1.556,-1.341,1.986,-0.1304,-1.783,-0.883,1.18,-0.4858,-0.2996,-3.582,-0.4526,3.037,0.3767,-5.88,2.037,0.326,-5.965,2.11
a,0,-12.24,-3.057,0.696,-1.956,-1.621,1.017,0.01181,10.2,3.95,-0.6685,-1.281,-0.2391,0.0731,2.256,-1.608,1.16,0.1476,14.23,-0.3857,-3.002,-0.4612,-1.404,-1.551,-2.34,0.8887,15.11,-4.492,-0.289,-4.13,-4.684,-4.156,-6.3,0.696,-1.956,0.03745,-1.164,-1.608,2.256,-2.451,14.23,0.1476,-2.777,-0.0402,0.7134,6.414,15.11,-4.492,0.01181,-1.551,-2.34,2.713,-3.7,-0.1068,-0.7974,-4.26,-5.56,1.16,-1.755,-3.646,2.016,0.2913,0.8887,-11.85,-3.701
a,0,-4.773,-0.9414,3.467,0.663,1.341,2.738,2.992,-8.72,2.264,1.474,1.179,0.867,0.5283,3.197,5.133,0.879,0.4583,16.53,1.408,-1.982,-0.665,-0.463,-1.058,-1.557,-0.9736,24.11,0.1011,3.53,-2.96,-2.041,-3.217,-3.266,3.467,0.663,1.786,2.727,5.133,3.197,0.565,16.53,0.4583,-0.5723,0.77,1.91,8.625,24.11,0.1011,2.992,-1.058,-1.557,-1.802,-1.424,0.7656,-0.5156,-1.845,-2.744,0.879,-3.191,-2.902,3.348,-2.277,-0.9736,-4.918,-0.02036
a,0,0.6226,3.04,4.316,2.666,1.963,2.938,1.468,2.506,0.4973,0.2108,-0.495,0.457,0.2417,0.751,-0.1929,0.684,-0.8447,0.555,-3.475,-1.887,-2.213,-1.672,-2.37,-1.8545,-1.676,-2.863,-4.363,-6.58,-4.836,-4.703,-5.613,6.668,4.316,2.666,0.9507,0.2338,-0.1929,0.751,1.826,0.555,-0.8447,-0.845,-1.602,1.738,3.12,-2.863,-4.363,1.468,-2.37,-1.8545,-4.42,-3.914,-0.825,-0.4475,-5.508,-3.994,0.684,-4.504,-5.086,-2.91,-3.34,-1.676,0.3103,2.188
a,0,1.744,1.723,5.82,2.232,3.256,4.34,2.86,-5.953,8.625,1.218,1.526,0.3198,4.53,12.8,26.06,2.086,1.22,-0.924,4.46,-4.5,-1.859,-2.857,-2.219,-4.133,-1.453,21.62,0.1244,35.22,-1.943,-4.09,-3.89,12.71,5.82,2.232,3.133,-1.37,26.06,12.8,3.227,-0.924,1.22,-3.008,-0.581,0.7417,11.73,21.62,0.1244,2.86,-2.219,-4.133,0.6187,-5.766,-0.306,-1.098,-1.883,-5.44,2.086,-3.611,-5.926,14.39,-2.672,-1.453,1.301,6.85
a,0,4.56,4.51,0.4387,-2.48,0.881,-4.25,-1.858,-0.1743,1.208,-3.93,-0.1664,-1.372,0.6763,-4.957,0.891,-0.3235,-0.2474,-1.075,0.2352,-1.978,-0.9067,-1.501,0.00619,-2.908,-0.939,-3.56,0.2727,-2.777,-2.2,-5.05,-3.982,-0.977,0.4387,-2.48,0.731,-1.971,0.891,-4.957,-0.607,-1.075,-0.2474,-3.414,0.2734,-2.885,-2.984,-3.56,0.2727,-1.858,0.00619,-2.908,0.6055,-2.783,-0.3892,-1.094,-3.562,-2.273,-0.3235,-3.084,-4.484,-0.827,-0.5796,-0.939,3.951,-0.6885
a,0,-1.044,-3.188,1.497,-2.756,-0.783,-2.246,-0.394,-6.72,0.506,-2.826,1.017,-0.794,0.4055,-5.523,-3.67,0.4292,0.4143,-4.246,-0.08844,-4.7,0.02603,-1.644,-0.581,-3.22,-1.012,-6.65,2.127,-5.867,0.0873,-0.33,0.02744,-4.188,1.497,-2.756,2.637,-2.736,-3.67,-5.523,-1.404,-4.246,0.4143,-6.027,0.1528,-1.406,1.123,-6.65,2.127,-0.394,-0.581,-3.22,1.869,-1.47,1.176,-2.736,-0.2856,0.1729,0.4292,-0.3735,-0.1953,-10.79,-1.228,-1.012,-0.9727,6.996
a,0,23.52,9.15,1.531,2.674,4.785,-0.5117,-1.161,-1.733,-4.004,4.152,3.01,-1.079,-2.818,-3.242,-12.15,-3.51,0.996,-8.445,-1.775,10.47,2.926,4.836,4.996,7.98,2.107,-15.86,4.387,-13.125,5.527,2.373,0.2407,8.82,1.531,2.674,1.705,1.134,-12.15,-3.242,9.695,-8.445,0.996,10.33,1.933,-0.704,-11.56,-15.86,4.387,-1.161,4.996,7.98,-4.48,4.668,0.1627,1.139,-2.438,-1.91,-3.51,5.15,0.2153,-2.854,4.57,2.107,22.8,0.685
a,0,-15.94,-14.875,-12.96,-14.41,-8.33,-11.61,-6.49,-6.195,-3.95,-3.637,-1.058,-3.186,-3.24,-0.7285,-1.028,-2.465,-0.337,-2.402,3.242,3.26,1.846,1.378,1.701,2.102,2.02,-0.9683,2.42,14.39,2.547,1.233,2.95,-27.0,-12.96,-14.41,-3.34,-6.652,-1.028,-0.7285,-14.71,-2.402,-0.337,6.676e-05,0.3342,-5.684,-11.06,-0.9683,2.42,-6.49,1.701,2.102,3.047,5.395,0.7974,0.3376,2.469,4.184,-2.465,3.764,2.148,5.258,1.387,2.02,-15.55,3.686
a,0,16.58,3.262,2.766,3.785,2.457,2.107,1.954,1.589,-2.662,-0.2778,-2.555,-0.3118,-0.4775,-2.209,-9.34,0.1362,-2.57,-9.39,-5.438,-2.018,-2.92,-0.585,-3.705,-2.312,-1.393,-5.066,-1.635,-7.63,-2.229,-2.164,-3.371,-0.538,2.766,3.785,2.227,1.318,-9.34,-2.209,3.223,-9.39,-2.57,-3.03,-7.742,0.2712,-8.96,-5.066,-1.635,1.954,-3.705,-2.312,-6.676,-1.415,-1.059,-0.0392,-5.37,0.1139,0.1362,-2.633,-2.447,-2.984,-2.996,-1.393,16.33,4.26
a,0,-1.657,-0.7886,-2.324,-3.166,-2.045,-3.531,-2.26,-5.1,-1.957,-3.682,-3.342,-1.889,-1.862,-6.195,-5.375,-1.473,-0.881,-0.4153,-1.636,-1.759,1.564,2.016,1.121,0.7134,1.98,-2.31,-4.113,-2.953,0.7666,-2.727,-2.305,-1.632,-2.324,-3.166,-3.248,-4.617,-5.375,-6.195,-2.871,-0.4153,-0.881,-2.639,-1.834,-2.762,-3.549,-2.31,-4.113,-2.26,1.121,0.7134,-2.32,0.2363,0.2917,-0.26,-4.13,-3.24,-1.473,1.683,-2.373,5.477,2.605,1.98,-2.2,-5.918
a,0,-0.2012,-1.738,0.2242,-1.334,0.6626,-0.156,0.2786,-2.104,1.78,0.9263,1.679,0.3242,0.4841,0.003872,1.095,0.1819,1.461,3.252,-1.036,-0.3293,0.3242,0.2554,0.23,0.1678,-0.5957,-0.0476,-0.1046,-3.787,-2.012,-1.914,-3.016,-4.28,0.2242,-1.334,2.018,0.1221,1.095,0.003872,-1.458,3.252,1.461,0.3909,1.945,-0.2568,-0.04172,-0.0476,-0.1046,0.2786,0.23,0.1678,-0.1904,-0.4094,0.1384,0.6025,-4.57,-2.877,0.1819,-1.142,-3.201,-0.01733,-2.086,-0.5957,-0.336,0.2289
a,0,-23.47,-21.0,-23.23,-20.08,-16.92,-14.98,-13.11,-14.555,-11.02,-6.26,-6.3,-4.004,-6.44,-11.836,-11.17,-3.697,-4.902,-7.02,-3.648,-1.5205,1.734,1.696,0.855,1.421,0.635,-15.13,-2.924,-14.37,0.813,-2.07,-0.559,-30.95,-23.23,-20.08,-11.64,-10.93,-11.17,-11.836,-23.9,-7.02,-4.902,-2.965,-3.094,-10.11,-15.24,-15.13,-2.924,-13.11,0.855,1.421,-6.457,3.488,0.1934,-0.6855,-3.709,-4.2,-3.697,2.537,-0.317,-13.14,2.055,0.635,-22.94,-3.617
a,0,0.2866,-1.183,3.15,-1.541,-4.797,-2.633,-2.61,-13.086,-4.51,-0.3315,-0.984,-1.37,-2.951,-7.832,-13.13,-0.1742,-1.988,3.05,-0.886,-1.496,-0.904,0.6333,-1.291,-0.563,-0.7676,-17.75,0.204,-23.42,-2.766,0.763,-1.089,-7.1,3.15,-1.541,0.2964,-1.42,-13.13,-7.832,-2.092,3.05,-1.988,-2.209,-2.832,-2.574,-2.582,-17.75,0.204,-2.61,-1.291,-0.563,-3.145,-1.577,-1.025,-0.12463,-3.904,0.84,-0.1742,-0.4749,-0.485,-24.36,-0.668,-0.7676,-0.2507,6.402
a,0,24.17,3.287,3.168,-1.157,2.516,-6.688,-0.3115,-13.336,-2.883,-11.234,-1.984,-3.01,1.557,-25.17,-30.72,-0.809,-2.996,-26.06,-8.95,-11.016,-1.201,-4.348,-3.037,-8.516,-3.334,-48.5,-0.9463,-4.418,-0.07306,-3.646,-1.578,-4.58,3.168,-1.157,3.463,-6.207,-30.72,-25.17,6.758,-26.06,-2.996,-15.055,-8.016,-4.414,-17.78,-48.5,-0.9463,-0.3115,-3.037,-8.516,-6.035,-6.152,-1.634,-4.773,-6.523,-2.926,-0.809,-2.064,-1.1875,-10.44,-3.91,-3.334,24.55,2.648
a,0,13.68,2.62,2.91,-0.4622,3.96,1.282,0.239,2.21,1.635,-1.637,0.986,-1.142,0.5786,-3.53,0.819,-1.204,0.7446,-8.46,-3.91,0.4446,0.1754,1.904,-0.5215,1.413,2.701,-15.69,-2.525,28.58,-2.246,-3.98,-4.695,4.836,2.91,-0.4622,2.447,-0.2827,0.819,-3.53,4.555,-8.46,0.7446,0.4067,0.898,0.2085,-1.828,-15.69,-2.525,0.239,-0.5215,1.413,-0.3962,1.064,0.2727,0.724,-6.258,-3.83,-1.204,-0.8936,-3.45,10.53,-1.374,2.701,13.39,-1.328
a,0,-4.984,0.764,2.443,-0.09357,-1.866,1.107,-0.08154,6.7,-1.836,-2.75,-1.837,-0.11633,-1.242,-4.703,-13.055,0.847,-0.669,-5.45,-4.156,-4.645,-0.906,-1.77,-2.184,-2.727,-1.626,-10.66,-5.527,-23.69,-6.266,-6.094,-7.97,1.759,2.443,-0.09357,-1.324,-1.695,-13.055,-4.703,-0.2778,-5.45,-0.669,-3.506,-2.78,0.5,-1.765,-10.66,-5.527,-0.08154,-2.184,-2.727,-4.586,-5.316,-0.05206,-1.889,-7.27,-7.58,0.847,-4.914,-6.23,-9.4,-3.865,-1.626,-4.758,-6.49
